Protein	Localization
RPUSD4	Secretory
RRM1	Cytosol
RSPH4A	Cytosol
RSU1	Cytosol
RTCA	Cytosol
RTFDC1	Cytosol
RTKN	Cytosol
RTKN2	Cytosol
RTL1	Cytosol
RTTN	Cytosol
RUFY2	Secretory
RWDD2A	Cytosol
RWDD3	Cytosol
S100A1	Cytosol
S100A13	Cytosol
S100A16	Cytosol
S100A3	Cytosol
S100A4	Cytosol
S100A8	Nucleus
S100B	Cytosol
SAC3D1	Cytosol
SAMD4A	Cytosol
SAMD4B	Cytosol
SAMD9	Cytosol
SAT2	Cytosol
SAYSD1	Secretory
SBSN	Nucleus
SC5D	Secretory
SCAI	Nucleus
SCAND1	Cytosol
SCAPER	Nucleus
SCARA3	Secretory
SCARB1	Secretory
SCARF2	Secretory
SCOC	Cytosol
SCP2	Secretory
SCRN2	Cytosol
SCYL1	Cytosol
SDC2	Secretory
SDE2	Nucleus
SDK1	Secretory
SDSL	Cytosol
SEC11C	Secretory
SEC14L1	Cytosol
SEC14L2	Cytosol
SEC23B	Cytosol
SEC24A	Cytosol
SEC24B	Cytosol
SEC24D	Cytosol
SEC31A	Cytosol
SEC61A2	Secretory
SECISBP2L	Secretory
SEH1L	Nucleus
SEL1L3	Secretory
SEMA4B	Secretory
SEMA6B	Secretory
SENP1	Nucleus
SENP2	Nucleus
SERGEF	Cytosol
SERPINA3	Nucleus
SERPINB4	Cytosol
SERPINB8	Cytosol
SERPIND1	Cytosol
SESN3	Cytosol
SESTD1	Cytosol
SETD6	Cytosol
SETD8	Nucleus
SETDB2	Nucleus
SF3B2	Nucleus
SF3B3	Nucleus
SF3B4	Nucleus
SF3B5	Nucleus
SFN	Cytosol
SFR1	Cytosol
SFRP1	Secretory
SGCB	Secretory
SGCE	Secretory
SGK1	Cytosol
SH2B1	Cytosol
SH2B3	Cytosol
SH2D5	Cytosol
SH3BGRL2	Cytosol
SH3BGRL3	Cytosol
SH3GL2	Cytosol
SH3GL3	Cytosol
SH3GLB1	Cytosol
SH3GLB2	Cytosol
SH3PXD2A	Cytosol
SH3RF2	Cytosol
SH3RF3	Cytosol
SH3TC2	Secretory
SHARPIN	Cytosol
SHC1	Cytosol
SHC4	Cytosol
SHISA2	Secretory
SHMT1	Cytosol
SHOX2	Nucleus
SHROOM1	Cytosol
SIAE	Secretory
SIAH2	Cytosol
SIK2	Cytosol
SIPA1L1	Mitochondria
SIRPA	Secretory
SIRT2	Cytosol
SIRT3	Nucleus
SIRT5	Cytosol
SIX1	Nucleus
SKIL	Nucleus
SKP1	Cytosol
SLC12A1	Secretory
SLC19A1	Secretory
SLC1A3	Secretory
SLC25A17	Secretory
SLC25A32	Mitochondria
SLC25A33	Cytosol
SLC25A37	Mitochondria
SLC25A4	Secretory
SLC2A12	Secretory
SLC30A4	Secretory
SLC35B1	Secretory
SLC35D2	Secretory
SLC35E2B	Secretory
SLC35E4	Secretory
SLC35F2	Secretory
SLC35G2	Secretory
SLC39A13	Secretory
SLC39A8	Secretory
SLC39A9	Secretory
SLC41A3	Secretory
SLC44A5	Secretory
SLC45A3	Secretory
SLC48A1	Secretory
SLC4A10	Secretory
SLC5A6	Secretory
SLC6A8	Secretory
SLC7A6OS	Cytosol
SLC9B2	Secretory
SLFN11	Cytosol
SLFN12	Secretory
SLIRP	Nucleus
SLIT2	Secretory
SLU7	Nucleus
SLX4	Nucleus
SMAD1	Cytosol
SMAD9	Cytosol
SMAP2	Cytosol
SMARCA2	Nucleus
SMARCB1	Nucleus
SMARCC2	Nucleus
SMARCD1	Nucleus
SMARCD2	Nucleus
SMARCD3	Nucleus
SMC2	Cytosol
SMC3	Nucleus
SMC4	Cytosol
SMG1	Cytosol
SMG6	Cytosol
SMIM13	Secretory
SMIM20	Mitochondria
SMNDC1	Nucleus
SMO	Secretory
SMTN	Nucleus
SMYD3	Cytosol
SMYD4	Cytosol
SNAP25	Secretory
SNAPC1	Nucleus
SNAPIN	Cytosol
SNF8	Cytosol
SNRK	Cytosol
SNRNP25	Nucleus
SNRPA1	Nucleus
SNRPB2	Nucleus
SNRPD1	Nucleus
SNRPD2	Nucleus
SNRPD3	Nucleus
SNRPE	Nucleus
SNRPF	Nucleus
SNRPG	Nucleus
SNUPN	Cytosol
SNW1	Nucleus
SNX12	Cytosol
SNX17	Cytosol
SNX21	Cytosol
SNX24	Cytosol
SNX29	Cytosol
SNX30	Cytosol
SNX8	Cytosol
SOCS2	Cytosol
SOCS4	Cytosol
SOCS5	Secretory
SOCS6	Cytosol
SOCS7	Cytosol
SOS2	Cytosol
SOX2	Nucleus
SOX21	Nucleus
SP100	Nucleus
SP2	Nucleus
SPAG17	Cytosol
SPAG7	Cytosol
SPAST	Cytosol
SPATA13	Secretory
SPATA2	Cytosol
SPATA7	Mitochondria
SPC25	Cytosol
SPG11	Cytosol
SPG20	Cytosol
SPG21	Cytosol
SPHK1	Cytosol
SPHK2	Secretory
SPICE1	Secretory
SPIN4	Nucleus
SPIRE2	Cytosol
SPOCD1	Mitochondria
SPP1	Nucleus
SPRTN	Nucleus
SPTB	Cytosol
SRA1	Cytosol
SRD5A3	Secretory
SREK1IP1	Nucleus
SRP19	Cytosol
SRP54	Cytosol
SRRD	Cytosol
SS18L1	Nucleus
SS18L2	Nucleus
SSFA2	Secretory
SSRP1	Nucleus
SSSCA1	Cytosol
ST3GAL2	Secretory
ST3GAL3	Secretory
ST8SIA4	Secretory
STAM	Cytosol
STAM2	Cytosol
STAMBPL1	Cytosol
STAP2	Cytosol
STARD10	Cytosol
STARD13	Cytosol
STARD4	Cytosol
STARD9	Cytosol
STAT2	Cytosol
STAT3	Cytosol
STEAP1	Secretory
STEAP3	Secretory
STIL	Cytosol
STK16	Secretory
STK17A	Cytosol
STK17B	Cytosol
STK19	Secretory
STK25	Cytosol
STK3	Cytosol
STK32C	Cytosol
STK33	Cytosol
STK36	Cytosol
STK39	Cytosol
STOML1	Secretory
STON1	Cytosol
STRA13	Cytosol
STX1A	Cytosol
STXBP4	Cytosol
STXBP5	Cytosol
STXBP6	Mitochondria
STYX	Cytosol
SUFU	Cytosol
SUGCT	Cytosol
SULF2	Secretory
SUMO1	Nucleus
SUMO3	Cytosol
SUSD5	Secretory
SUV420H2	Secretory
SUZ12	Nucleus
SWI5	Cytosol
SWT1	Secretory
SYAP1	Cytosol
SYDE1	Cytosol
SYDE2	Cytosol
SYNC	Cytosol
SYNJ2	Cytosol
SYNPO	Mitochondria
SYPL2	Secretory
SYT11	Secretory
SYTL4	Secretory
TAB3	Cytosol
TADA3	Nucleus
TAF1	Nucleus
TAF11	Nucleus
TAF12	Nucleus
TAF15	Nucleus
TAF2	Nucleus
TAF4B	Nucleus
TAF9	Cytosol
TAGLN	Cytosol
TAOK3	Cytosol
TARBP1	Cytosol
TARSL2	Cytosol
TAX1BP1	Secretory
TBC1D14	Cytosol
TBC1D15	Cytosol
TBC1D17	Cytosol
TBC1D22B	Cytosol
TBC1D23	Cytosol
TBC1D24	Cytosol
TBC1D25	Cytosol
TBC1D4	Cytosol
TBC1D7	Cytosol
TBC1D8	Cytosol
TBC1D8B	Cytosol
TBC1D9	Cytosol
TBC1D9B	Cytosol
TBCA	Cytosol
TBCCD1	Cytosol
TBCD	Cytosol
TBCK	Cytosol
TBRG1	Nucleus
TBXAS1	Secretory
TCEA1	Cytosol
TCEAL3	Cytosol
TCEAL4	Cytosol
TCEAL8	Cytosol
TCEB2	Cytosol
TCEB3	Nucleus
TCF7	Nucleus
TCF7L2	Nucleus
TCP10L	Cytosol
TCP11L1	Cytosol
TCP11L2	Cytosol
TCTN1	Cytosol
TDG	Cytosol
TDP2	Cytosol
TDRD7	Cytosol
TEAD4	Nucleus
TECPR1	Cytosol
TEF	Nucleus
TEFM	Secretory
TELO2	Cytosol
TENC1	Cytosol
TENM2	Secretory
TENM3	Secretory
TENM4	Secretory
TERF2	Nucleus
TESK1	Secretory
TEX14	Nucleus
TF	Cytosol
TFAP4	Nucleus
TFCP2	Cytosol
TFE3	Cytosol
TFEB	Cytosol
TGDS	Cytosol
TGFB1I1	Cytosol
TGFB3	Secretory
THAP1	Nucleus
THBS4	Mitochondria
THSD1	Secretory
THY1	Secretory
TIAM2	Cytosol
TICAM2	Secretory
TIFA	Cytosol
TIMELESS	Nucleus
TIMP1	Secretory
TJAP1	Cytosol
TJP1	Nucleus
TJP2	Nucleus
TLCD1	Secretory
TLR3	Secretory
TLR4	Secretory
TLR6	Secretory
TM2D3	Secretory
TM7SF2	Nucleus
TMA7	Cytosol
TMBIM1	Secretory
TMCC2	Cytosol
TMCO6	Cytosol
TMED8	Cytosol
TMEM102	Cytosol
TMEM108	Secretory
TMEM132A	Secretory
TMEM135	Secretory
TMEM138	Secretory
TMEM154	Secretory
TMEM158	Secretory
TMEM17	Secretory
TMEM173	Secretory
TMEM19	Secretory
TMEM203	Secretory
TMEM208	Secretory
TMEM219	Secretory
TMEM258	Secretory
TMEM38A	Secretory
TMEM39A	Secretory
TMEM41A	Secretory
TMEM41B	Secretory
TMEM47	Secretory
TMEM5	Secretory
TMEM59L	Secretory
TMEM62	Secretory
TMEM68	Secretory
TMEM8A	Secretory
TMOD2	Cytosol
TMOD3	Cytosol
TMTC4	Secretory
TMUB1	Secretory
TNFAIP2	Cytosol
TNFAIP3	Cytosol
TNFAIP8	Cytosol
TNFAIP8L1	Cytosol
TNFRSF11B	Secretory
TNFRSF12A	Secretory
TNFRSF19	Secretory
TNIP2	Secretory
TNK2	Secretory
TNKS2	Cytosol
TNPO1	Cytosol
TNPO2	Cytosol
TNPO3	Cytosol
TNRC18	Nucleus
TNS3	Cytosol
TOB1	Cytosol
TOLLIP	Cytosol
TOM1	Cytosol
TOP3A	Nucleus
TOR4A	Secretory
TP53RK	Cytosol
TPBG	Secretory
TPD52L1	Cytosol
TPP1	Nucleus
TRADD	Cytosol
TRAF1	Cytosol
TRAF3IP2	Cytosol
TRAF5	Cytosol
TRAF6	Cytosol
TRAK2	Cytosol
TRAM1L1	Secretory
TRAPPC10	Cytosol
TRAPPC11	Cytosol
TRAPPC12	Cytosol
TRAPPC2L	Cytosol
TRAPPC4	Cytosol
TRAPPC6A	Cytosol
TRAPPC9	Cytosol
TRDMT1	Cytosol
TRIB3	Nucleus
TRIM2	Cytosol
TRIM23	Cytosol
TRIM25	Cytosol
TRIM3	Cytosol
TRIM32	Cytosol
TRIM35	Nucleus
TRIM37	Cytosol
TRIM62	Cytosol
TRIM68	Cytosol
TRIM8	Nucleus
TRIM9	Cytosol
TRIO	Cytosol
TRIP13	Cytosol
TRIT1	Cytosol
TRMT11	Cytosol
TRMT112	Cytosol
TRMT13	Cytosol
TRMT44	Cytosol
TRMU	Nucleus
TRNT1	Cytosol
TRPC1	Nucleus
TRPC3	Cytosol
TRPC4AP	Cytosol
TSC2	Cytosol
TSC22D3	Cytosol
TSC22D4	Cytosol
TSEN15	Cytosol
TSG101	Cytosol
TSKU	Secretory
TSN	Cytosol
TSNAX	Cytosol
TSPAN2	Secretory
TSPAN5	Secretory
TSPYL2	Cytosol
TSR2	Cytosol
TSSC1	Cytosol
TSSC4	Nucleus
TTC23	Nucleus
TTC26	Cytosol
TTC27	Cytosol
TTC28	Cytosol
TTC30A	Cytosol
TTC38	Cytosol
TTC39B	Cytosol
TTC39C	Cytosol
TTC40	Nucleus
TTC7B	Secretory
TTC8	Cytosol
TTC9C	Cytosol
TTF2	Cytosol
TTI1	Cytosol
TTK	Cytosol
TTLL5	Secretory
TTPAL	Cytosol
TUBA1C	Cytosol
TUBA8	Cytosol
TUBAL3	Cytosol
TUBB1	Cytosol
TUBB2A	Cytosol
TUBE1	Cytosol
TULP3	Secretory
TWF1	Cytosol
TXNDC17	Cytosol
TXNRD3	Cytosol
TYK2	Secretory
TYMP	Cytosol
TYMS	Cytosol
TYSND1	Secretory
TYW3	Cytosol
U2SURP	Nucleus
UBA3	Cytosol
UBA5	Cytosol
UBA7	Cytosol
UBALD1	Cytosol
UBALD2	Cytosol
UBAP2	Cytosol
UBASH3A	Cytosol
UBASH3B	Cytosol
UBE2E1	Cytosol
UBE2E2	Cytosol
UBE2E3	Cytosol
UBE2F	Cytosol
UBE2I	Cytosol
UBE2J2	Secretory
UBE2N	Cytosol
UBE2Q1	Cytosol
UBE2Q2	Cytosol
UBE2S	Cytosol
UBE2T	Cytosol
UBE2W	Secretory
UBE2V2	Cytosol
UBE3A	Cytosol
UBE3B	Cytosol
UBE3C	Cytosol
UBE3D	Cytosol
UBE4B	Cytosol
UBLCP1	Cytosol
UBQLN2	Cytosol
UBQLN4	Cytosol
UBR2	Cytosol
UBR7	Cytosol
UBTD2	Secretory
UBTF	Nucleus
UBXN6	Cytosol
UCHL1	Cytosol
UCHL3	Cytosol
UCK1	Cytosol
UFC1	Cytosol
UFM1	Cytosol
UFSP2	Secretory
UGP2	Cytosol
UGT8	Secretory
UHMK1	Secretory
UHRF1BP1L	Cytosol
UIMC1	Nucleus
ULK1	Secretory
ULK2	Cytosol
ULK3	Cytosol
UMPS	Cytosol
UNC13C	Secretory
UNC45A	Cytosol
UNC45B	Cytosol
UNC5B	Secretory
UNC5D	Secretory
UNG	Nucleus
UQCC2	Mitochondria
URGCP	Cytosol
URM1	Cytosol
USF1	Nucleus
USF2	Nucleus
USO1	Cytosol
USP14	Cytosol
USP19	Cytosol
USP21	Cytosol
USP31	Secretory
USP32	Cytosol
USP34	Nucleus
USP35	Cytosol
USP37	Nucleus
USP40	Cytosol
USP45	Cytosol
USP46	Secretory
USP6NL	Secretory
USP9Y	Cytosol
UTP14C	Nucleus
UTS2	Nucleus
UTY	Nucleus
UVRAG	Cytosol
UVSSA	Nucleus
UXT	Cytosol
VAC14	Cytosol
WASF1	Cytosol
WASF3	Cytosol
WASH4P	Cytosol
WASL	Cytosol
VAT1	Cytosol
VAV2	Cytosol
WBP1L	Secretory
WBP2	Cytosol
WBSCR22	Nucleus
VCPKMT	Cytosol
WDFY3	Cytosol
WDR12	Nucleus
WDR17	Cytosol
WDR20	Secretory
WDR34	Cytosol
WDR4	Cytosol
WDR47	Cytosol
WDR54	Cytosol
WDR55	Nucleus
WDR5B	Nucleus
WDR60	Secretory
WDR62	Cytosol
WDR70	Cytosol
WDR73	Cytosol
VEZF1	Nucleus
WHAMM	Cytosol
VHL	Cytosol
VIM	Secretory
WIPF1	Cytosol
WIPF2	Cytosol
WIPI1	Cytosol
VKORC1L1	Secretory
VLDLR	Secretory
VMA21	Secretory
WNK3	Cytosol
VNN2	Cytosol
WNT5A	Secretory
WNT5B	Secretory
WNT8A	Nucleus
VPS13B	Secretory
VPS13D	Cytosol
VPS28	Cytosol
VPS29	Cytosol
VPS36	Cytosol
VPS37A	Cytosol
VPS37C	Cytosol
VPS51	Cytosol
VPS53	Cytosol
VPS72	Nucleus
VPS9D1	Cytosol
WRAP73	Cytosol
WSB1	Cytosol
WSB2	Cytosol
VWA9	Nucleus
WWOX	Secretory
WWTR1	Cytosol
XAB2	Nucleus
XBP1	Mitochondria
XPA	Cytosol
XPO4	Cytosol
XPO6	Cytosol
XPO7	Cytosol
XPOT	Cytosol
XPR1	Secretory
XRCC5	Nucleus
XRCC6	Nucleus
XRN2	Nucleus
XYLB	Cytosol
YARS2	Nucleus
YEATS4	Nucleus
YOD1	Cytosol
YRDC	Cytosol
YTHDF1	Nucleus
ZBED3	Nucleus
ZBED4	Nucleus
ZBTB1	Secretory
ZBTB10	Nucleus
ZBTB2	Nucleus
ZBTB20	Nucleus
ZBTB44	Nucleus
ZBTB45	Nucleus
ZBTB7B	Nucleus
ZBTB8A	Nucleus
ZC2HC1A	Cytosol
ZC3H12C	Cytosol
ZC3H14	Nucleus
ZC3H3	Nucleus
ZCCHC2	Cytosol
ZCCHC24	Secretory
ZDBF2	Nucleus
ZDHHC12	Secretory
ZDHHC2	Secretory
ZDHHC21	Secretory
ZDHHC4	Cytosol
ZER1	Cytosol
ZFAND2B	Cytosol
ZFAND3	Cytosol
ZFHX4	Nucleus
ZFP36L2	Cytosol
ZFYVE26	Secretory
ZFYVE9	Cytosol
ZGPAT	Nucleus
ZIC2	Nucleus
ZIC5	Nucleus
ZKSCAN3	Nucleus
ZKSCAN4	Nucleus
ZKSCAN5	Cytosol
ZMIZ2	Nucleus
ZMYM6	Nucleus
ZNF14	Nucleus
ZNF140	Nucleus
ZNF146	Nucleus
ZNF174	Nucleus
ZNF185	Cytosol
ZNF195	Nucleus
ZNF20	Secretory
ZNF213	Nucleus
ZNF225	Cytosol
ZNF3	Cytosol
ZNF319	Nucleus
ZNF330	Cytosol
ZNF34	Cytosol
ZNF347	Nucleus
ZNF35	Nucleus
ZNF395	Cytosol
ZNF426	Nucleus
ZNF428	Cytosol
ZNF444	Nucleus
ZNF445	Nucleus
ZNF451	Nucleus
ZNF496	Nucleus
ZNF501	Secretory
ZNF518B	Nucleus
ZNF524	Cytosol
ZNF529	Cytosol
ZNF532	Nucleus
ZNF552	Secretory
ZNF557	Nucleus
ZNF562	Cytosol
ZNF573	Nucleus
ZNF580	Nucleus
ZNF581	Nucleus
ZNF597	Nucleus
ZNF622	Nucleus
ZNF625	Nucleus
ZNF699	Nucleus
ZNF766	Cytosol
ZNF775	Nucleus
ZNF813	Cytosol
ZNF845	Nucleus
ZNF85	Nucleus
ZNF865	Nucleus
ZNHIT1	Nucleus
ZNHIT2	Cytosol
ZNRF2	Cytosol
ZNRF3	Secretory
ZSCAN5A	Nucleus
ZSWIM6	Nucleus
ZSWIM8	Cytosol
ZUFSP	Cytosol
ZW10	Secretory
ZWILCH	Cytosol
ZYG11B	Cytosol
