Protein	Localization
DCPS	Nucleus
DCUN1D4	Nucleus
DCUN1D5	Nucleus
DDA1	Nucleus
DDX1	Nucleus
DDX17	Nucleus
DDX42	Nucleus
DDX46	Nucleus
DDX59	Nucleus
DEK	Nucleus
DFFB	Nucleus
DHX34	Nucleus
DHX35	Nucleus
DHX38	Nucleus
DIEXF	Nucleus
DIS3	Nucleus
DNAH2	Nucleus
DNAJC17	Nucleus
DNAJC8	Nucleus
DNASE2	Nucleus
DNMT1	Nucleus
DONSON	Nucleus
DPF1	Nucleus
DPY30	Nucleus
DR1	Nucleus
DRAP1	Nucleus
DSCC1	Nucleus
DSN1	Nucleus
DTL	Nucleus
DTWD1	Nucleus
DUS1L	Nucleus
DUS3L	Nucleus
DXO	Nucleus
E2F1	Nucleus
E2F2	Nucleus
E2F3	Nucleus
E2F8	Nucleus
EAF1	Nucleus
ECHDC2	Nucleus
EEA1	Nucleus
EHMT1	Nucleus
EHMT2	Nucleus
EIF3A	Nucleus
EIF3C	Nucleus
EIF3F	Nucleus
ELAC2	Nucleus
ELF1	Nucleus
ELF2	Nucleus
ELF3	Nucleus
ELK1	Nucleus
ELL	Nucleus
ELL3	Nucleus
ELOF1	Nucleus
ENGASE	Nucleus
EP300	Nucleus
ERCC1	Nucleus
ERCC2	Nucleus
ERCC4	Nucleus
ERCC5	Nucleus
ERICH1	Nucleus
ESRP2	Nucleus
ETV6	Nucleus
EWSR1	Nucleus
EYA3	Nucleus
FAM122A	Nucleus
FAM122B	Nucleus
FAM161B	Nucleus
FAM169A	Nucleus
FAM172A	Nucleus
FAM192A	Nucleus
FAM199X	Nucleus
FAM206A	Nucleus
FAM207A	Nucleus
FAM50A	Nucleus
FAM50B	Nucleus
FAM98B	Nucleus
FBXL17	Nucleus
FBXL19	Nucleus
FBXO18	Nucleus
FBXO22	Nucleus
FBXO33	Nucleus
FBXO38	Nucleus
FBXO46	Nucleus
FEN1	Nucleus
FERMT3	Nucleus
FKBP2	Nucleus
FKBP5	Nucleus
FKBP7	Nucleus
FOXA1	Nucleus
FOXC1	Nucleus
FOXJ3	Nucleus
FOXM1	Nucleus
FOXN2	Nucleus
FOXP1	Nucleus
FOXP4	Nucleus
FRA10AC1	Nucleus
FTO	Nucleus
FUBP1	Nucleus
FUS	Nucleus
G3BP1	Nucleus
GAA	Nucleus
GABPB1	Nucleus
GABPB2	Nucleus
GABRB1	Nucleus
GALNS	Nucleus
GATAD2A	Nucleus
GATAD2B	Nucleus
GCC1	Nucleus
GIGYF2	Nucleus
GINS1	Nucleus
GINS2	Nucleus
GINS3	Nucleus
GINS4	Nucleus
GLTSCR1	Nucleus
GMEB1	Nucleus
GMEB2	Nucleus
GMNN	Nucleus
GMPS	Nucleus
GNS	Nucleus
GORAB	Nucleus
GPALPP1	Nucleus
GPATCH1	Nucleus
GPKOW	Nucleus
GPS2	Nucleus
GREB1L	Nucleus
GRHL1	Nucleus
GRHL2	Nucleus
GRHL3	Nucleus
GTF2B	Nucleus
GTF2E1	Nucleus
GTF2E2	Nucleus
GTF2F1	Nucleus
GTF2F2	Nucleus
GTF2H1	Nucleus
GTF2H3	Nucleus
GTF2H4	Nucleus
GTF2H5	Nucleus
HABP4	Nucleus
HAT1	Nucleus
HDAC1	Nucleus
HDAC3	Nucleus
HDGF	Nucleus
HELLS	Nucleus
HES1	Nucleus
HEXIM1	Nucleus
HEXIM2	Nucleus
HINFP	Nucleus
HIVEP1	Nucleus
HIVEP3	Nucleus
HMCES	Nucleus
HMG20B	Nucleus
HMGB1	Nucleus
HMGB2	Nucleus
HMGB3	Nucleus
HMGN5	Nucleus
HMGXB3	Nucleus
HNRNPLL	Nucleus
HOMEZ	Nucleus
HOXD8	Nucleus
HSF1	Nucleus
HSF2	Nucleus
HSPA5	Nucleus
HTATSF1	Nucleus
HUS1	Nucleus
HYOU1	Nucleus
IGF2	Nucleus
ILKAP	Nucleus
INIP	Nucleus
IRF2	Nucleus
IRF2BP2	Nucleus
IRX5	Nucleus
JMJD6	Nucleus
KAT8	Nucleus
KCTD1	Nucleus
KCTD15	Nucleus
KDM3A	Nucleus
KDM4B	Nucleus
KDM4C	Nucleus
KDM5C	Nucleus
KHDRBS1	Nucleus
KHDRBS3	Nucleus
KHSRP	Nucleus
KIAA1143	Nucleus
KIAA1211	Nucleus
KIFC1	Nucleus
KLF10	Nucleus
KLF13	Nucleus
KLF16	Nucleus
KLF3	Nucleus
KLF4	Nucleus
KLF5	Nucleus
KMT2D	Nucleus
KMT2E	Nucleus
KRBOX4	Nucleus
LAD1	Nucleus
LDB1	Nucleus
LDOC1L	Nucleus
LENG1	Nucleus
LGMN	Nucleus
LIG1	Nucleus
LIMCH1	Nucleus
LIN37	Nucleus
LIN52	Nucleus
LIN54	Nucleus
LIN9	Nucleus
LMX1B	Nucleus
LRR1	Nucleus
LRRC41	Nucleus
LRRC42	Nucleus
LRWD1	Nucleus
LSM5	Nucleus
LUC7L	Nucleus
LUC7L3	Nucleus
LUZP1	Nucleus
LYZL1	Nucleus
MAML3	Nucleus
MAMLD1	Nucleus
MASTL	Nucleus
MAZ	Nucleus
MBD3	Nucleus
MBIP	Nucleus
MBNL1	Nucleus
MBNL2	Nucleus
MCM4	Nucleus
MCM5	Nucleus
MCM6	Nucleus
MCM7	Nucleus
MCM9	Nucleus
MCMBP	Nucleus
MDM2	Nucleus
MED15	Nucleus
MED25	Nucleus
MEF2A	Nucleus
MEF2D	Nucleus
MEIS1	Nucleus
METRN	Nucleus
METTL1	Nucleus
METTL14	Nucleus
METTL3	Nucleus
MIER1	Nucleus
MIER3	Nucleus
MLF2	Nucleus
MLH1	Nucleus
MLH3	Nucleus
MLLT3	Nucleus
MMS22L	Nucleus
MND1	Nucleus
MNT	Nucleus
MNX1	Nucleus
MORC2	Nucleus
MORC4	Nucleus
MPG	Nucleus
MPPED2	Nucleus
MRE11A	Nucleus
MRFAP1	Nucleus
MSANTD4	Nucleus
MSH2	Nucleus
MSH6	Nucleus
MT-CO3	Nucleus
MYB	Nucleus
MYBL1	Nucleus
MYSM1	Nucleus
NAB1	Nucleus
NAB2	Nucleus
NABP2	Nucleus
NACC1	Nucleus
NACC2	Nucleus
NAF1	Nucleus
NAGA	Nucleus
NCOA2	Nucleus
NCOA3	Nucleus
NEB	Nucleus
NELFB	Nucleus
NELFCD	Nucleus
NENF	Nucleus
NFATC2IP	Nucleus
NFYA	Nucleus
NFYB	Nucleus
NFYC	Nucleus
NONO	Nucleus
NOSIP	Nucleus
NOVA1	Nucleus
NPC2	Nucleus
NPLOC4	Nucleus
NR1H2	Nucleus
NR4A3	Nucleus
NSMCE2	Nucleus
NSRP1	Nucleus
NTM	Nucleus
NUDT21	Nucleus
NUFIP2	Nucleus
OGFOD1	Nucleus
OGG1	Nucleus
ORC2	Nucleus
ORC3	Nucleus
ORC4	Nucleus
ORC5	Nucleus
ORC6	Nucleus
PABPN1	Nucleus
PAPOLA	Nucleus
PAPOLG	Nucleus
PARP1	Nucleus
PBX1	Nucleus
PBX3	Nucleus
PCGF3	Nucleus
PCIF1	Nucleus
PCNP	Nucleus
PCYT1A	Nucleus
PDCD4	Nucleus
PDIA3	Nucleus
PDIA4	Nucleus
PEAK1	Nucleus
PER2	Nucleus
PFKFB3	Nucleus
PHAX	Nucleus
PHF21A	Nucleus
PHF23	Nucleus
PHF5A	Nucleus
PIAS3	Nucleus
PIAS4	Nucleus
PLA2G15	Nucleus
PLCXD1	Nucleus
PLEKHD1	Nucleus
PMF1	Nucleus
PML	Nucleus
PMS1	Nucleus
PMS2	Nucleus
PNISR	Nucleus
PNKP	Nucleus
POGK	Nucleus
POLA1	Nucleus
POLA2	Nucleus
POLB	Nucleus
POLD1	Nucleus
POLD2	Nucleus
POLD3	Nucleus
POLD4	Nucleus
POLE2	Nucleus
POLK	Nucleus
POLL	Nucleus
POLR3G	Nucleus
POU2F1	Nucleus
PPARD	Nucleus
PPARG	Nucleus
PPIG	Nucleus
PPIL4	Nucleus
PPM1G	Nucleus
PPP1R10	Nucleus
PPP1R18	Nucleus
PPP1R8	Nucleus
PPP4R2	Nucleus
PPRC1	Nucleus
PPT1	Nucleus
PPWD1	Nucleus
PQBP1	Nucleus
PRC1	Nucleus
PRCC	Nucleus
PRIM2	Nucleus
PRKCSH	Nucleus
PRKRIP1	Nucleus
PRMT6	Nucleus
PROSER1	Nucleus
PRPF18	Nucleus
PRPF38B	Nucleus
PRPF39	Nucleus
PRPF40B	Nucleus
PRR14L	Nucleus
PRRC2B	Nucleus
PSMC3IP	Nucleus
PSME3	Nucleus
PTRH1	Nucleus
PUF60	Nucleus
PUS1	Nucleus
PUS10	Nucleus
PUS7	Nucleus
PUS7L	Nucleus
PWWP2B	Nucleus
PYGO1	Nucleus
QKI	Nucleus
QRICH1	Nucleus
RAB11FIP3	Nucleus
RAB11FIP4	Nucleus
RAD1	Nucleus
RAD18	Nucleus
RAD50	Nucleus
RAD51AP1	Nucleus
RAD51D	Nucleus
RAD54B	Nucleus
RAD54L	Nucleus
RAD54L2	Nucleus
RAD9A	Nucleus
RARA	Nucleus
RAVER2	Nucleus
RB1	Nucleus
RBAK	Nucleus
RBBP4	Nucleus
RBBP6	Nucleus
RBBP7	Nucleus
RBBP8NL	Nucleus
RBL1	Nucleus
RBL2	Nucleus
RBM12	Nucleus
RBM26	Nucleus
RBM27	Nucleus
RBM33	Nucleus
RCC2	Nucleus
RCOR2	Nucleus
RECQL	Nucleus
REPIN1	Nucleus
RERE	Nucleus
RFX3	Nucleus
RFX7	Nucleus
RGS20	Nucleus
RNASE1	Nucleus
RNASEH1	Nucleus
RNASEH2B	Nucleus
RNASEH2C	Nucleus
RNASET2	Nucleus
RNF113A	Nucleus
RNF138	Nucleus
RNF220	Nucleus
RNF4	Nucleus
RNF8	Nucleus
RNGTT	Nucleus
RP9	Nucleus
RPA1	Nucleus
RPA2	Nucleus
RPA3	Nucleus
RPP21	Nucleus
RPRD1A	Nucleus
RPRD1B	Nucleus
RPS6KA4	Nucleus
RPS6KA5	Nucleus
RPSA	Nucleus
RPUSD2	Nucleus
RSRC1	Nucleus
RSRC2	Nucleus
RTCB	Nucleus
RTF1	Nucleus
RTFDC1	Nucleus
RXRA	Nucleus
RXRB	Nucleus
S100PBP	Nucleus
SAAL1	Nucleus
SAE1	Nucleus
SALL2	Nucleus
SAMHD1	Nucleus
SAP30	Nucleus
SAP30BP	Nucleus
SATB2	Nucleus
SBNO1	Nucleus
SBNO2	Nucleus
SCAND1	Nucleus
SCLY	Nucleus
SCNM1	Nucleus
SDCCAG3	Nucleus
SENP6	Nucleus
SEPHS1	Nucleus
SERBP1	Nucleus
SERPINB7	Nucleus
SETD1A	Nucleus
SETMAR	Nucleus
SF1	Nucleus
SF3B2	Nucleus
SF3B4	Nucleus
SFMBT1	Nucleus
SFPQ	Nucleus
SFR1	Nucleus
SFSWAP	Nucleus
SGK1	Nucleus
SHFM1	Nucleus
SHROOM2	Nucleus
SIRT6	Nucleus
SIVA1	Nucleus
SIX4	Nucleus
SIX5	Nucleus
SKI	Nucleus
SKIL	Nucleus
SKP2	Nucleus
SLBP	Nucleus
SLFN11	Nucleus
SLFN5	Nucleus
SMARCAL1	Nucleus
SMEK1	Nucleus
SMNDC1	Nucleus
SNAP25	Nucleus
SNAPC1	Nucleus
SNAPC3	Nucleus
SNAPC4	Nucleus
SNRNP70	Nucleus
SNRPA	Nucleus
SNRPA1	Nucleus
SNRPC	Nucleus
SNRPD2	Nucleus
SOBP	Nucleus
SOX12	Nucleus
SOX13	Nucleus
SOX4	Nucleus
SOX9	Nucleus
SP100	Nucleus
SP3	Nucleus
SP4	Nucleus
SP6	Nucleus
SPAG7	Nucleus
SPDEF	Nucleus
SPIDR	Nucleus
SPRTN	Nucleus
SPRY2	Nucleus
SPTAN1	Nucleus
SPTBN1	Nucleus
SPTBN2	Nucleus
SREK1	Nucleus
SREK1IP1	Nucleus
SRF	Nucleus
SRRM1	Nucleus
SRRM2	Nucleus
SRSF11	Nucleus
SRSF2	Nucleus
SS18L1	Nucleus
SSB	Nucleus
SSBP2	Nucleus
SSBP3	Nucleus
SSBP4	Nucleus
SUB1	Nucleus
SUMF1	Nucleus
SUMF2	Nucleus
SUMO1	Nucleus
SUMO3	Nucleus
SURF2	Nucleus
SV2B	Nucleus
SWI5	Nucleus
SYNGR3	Nucleus
SYNPO2	Nucleus
SYTL2	Nucleus
TADA3	Nucleus
TAF1	Nucleus
TAF10	Nucleus
TAF11	Nucleus
TAF12	Nucleus
TAF13	Nucleus
TAF15	Nucleus
TAF3	Nucleus
TAF5	Nucleus
TAF6	Nucleus
TAF8	Nucleus
TBL1X	Nucleus
TCEA1	Nucleus
TCEA2	Nucleus
TCEA3	Nucleus
TCEAL4	Nucleus
TCF12	Nucleus
TCF3	Nucleus
TDG	Nucleus
TDP1	Nucleus
TDP2	Nucleus
TERF2IP	Nucleus
TET2	Nucleus
TET3	Nucleus
TFAP4	Nucleus
TGIF1	Nucleus
TGIF2	Nucleus
THRA	Nucleus
THRB	Nucleus
THUMPD1	Nucleus
THUMPD2	Nucleus
THYN1	Nucleus
TIMELESS	Nucleus
TIMM8A	Nucleus
TIMM8B	Nucleus
TLE1	Nucleus
TLE3	Nucleus
TLE4	Nucleus
TOPBP1	Nucleus
TOX4	Nucleus
TP53	Nucleus
TP53BP1	Nucleus
TP73	Nucleus
TPR	Nucleus
TPX2	Nucleus
TRERF1	Nucleus
TRIB3	Nucleus
TRIM11	Nucleus
TRMT1	Nucleus
TRMT10A	Nucleus
TRMT5	Nucleus
TRNAU1AP	Nucleus
TRPS1	Nucleus
TSEN15	Nucleus
TSEN2	Nucleus
TSEN34	Nucleus
TSEN54	Nucleus
TWSG1	Nucleus
TXNDC12	Nucleus
U2AF1L4	Nucleus
UBA2	Nucleus
UBE2T	Nucleus
UBOX5	Nucleus
UBR7	Nucleus
UBXN7	Nucleus
UNG	Nucleus
USP1	Nucleus
USP10	Nucleus
USP28	Nucleus
USP3	Nucleus
USP37	Nucleus
USP48	Nucleus
UTS2	Nucleus
WBP4	Nucleus
WDHD1	Nucleus
WDR4	Nucleus
WDR55	Nucleus
WDR70	Nucleus
WEE1	Nucleus
VGLL4	Nucleus
VMAC	Nucleus
VRK1	Nucleus
XPA	Nucleus
XRCC2	Nucleus
YAF2	Nucleus
YEATS2	Nucleus
YY1	Nucleus
YY2	Nucleus
ZBED1	Nucleus
ZBTB1	Nucleus
ZBTB25	Nucleus
ZBTB3	Nucleus
ZBTB43	Nucleus
ZBTB46	Nucleus
ZBTB8A	Nucleus
ZBTB9	Nucleus
ZC3H15	Nucleus
ZC3H7A	Nucleus
ZCWPW1	Nucleus
ZFAND3	Nucleus
ZFP3	Nucleus
ZFPM1	Nucleus
ZHX3	Nucleus
ZKSCAN4	Nucleus
ZMAT2	Nucleus
ZMIZ1	Nucleus
ZMIZ2	Nucleus
ZMYM6	Nucleus
ZNF114	Nucleus
ZNF117	Nucleus
ZNF140	Nucleus
ZNF146	Nucleus
ZNF185	Nucleus
ZNF195	Nucleus
ZNF207	Nucleus
ZNF229	Nucleus
ZNF232	Nucleus
ZNF239	Nucleus
ZNF24	Nucleus
ZNF250	Nucleus
ZNF3	Nucleus
ZNF300	Nucleus
ZNF391	Nucleus
ZNF410	Nucleus
ZNF414	Nucleus
ZNF436	Nucleus
ZNF503	Nucleus
ZNF507	Nucleus
ZNF516	Nucleus
ZNF572	Nucleus
ZNF579	Nucleus
ZNF580	Nucleus
ZNF609	Nucleus
ZNF618	Nucleus
ZNF622	Nucleus
ZNF639	Nucleus
ZNF654	Nucleus
ZNF674	Nucleus
ZNF688	Nucleus
ZNF703	Nucleus
ZNF738	Nucleus
ZNF750	Nucleus
ZNF76	Nucleus
ZNF784	Nucleus
ZNF814	Nucleus
ZNF821	Nucleus
ZNF829	Nucleus
ZNF83	Nucleus
ZNF830	Nucleus
ZNF839	Nucleus
ZRANB2	Nucleus
ZSCAN18	Nucleus
ZSCAN20	Nucleus
ZZZ3	Nucleus
ACACB	Nucleus
ACTR6	Nucleus
AEN	Nucleus
AFAP1	Nucleus
AGO3	Nucleus
AGO4	Nucleus
AHNAK2	Nucleus
ANAPC10	Nucleus
ANKRD11	Nucleus
APH1B	Nucleus
AQR	Nucleus
ARL6IP6	Nucleus
ASPHD2	Nucleus
ATF7	Nucleus
ATM	Nucleus
BCL11B	Nucleus
BCORL1	Nucleus
BPI	Nucleus
BRD9	Nucleus
BTAF1	Nucleus
BUD31	Nucleus
C11orf57	Nucleus
C14orf166	Nucleus
C16orf80	Nucleus
C19orf68	Nucleus
C9orf114	Nucleus
CACUL1	Nucleus
CCDC130	Nucleus
CCDC59	Nucleus
CCDC69	Nucleus
CCDC71	Nucleus
CCDC71L	Nucleus
CCM2L	Nucleus
CCNK	Nucleus
CDC42SE1	Nucleus
CDCA7	Nucleus
CDK2AP1	Nucleus
CDK2AP2	Nucleus
CDK8	Nucleus
CDKL5	Nucleus
CDNF	Nucleus
CDPF1	Nucleus
CEBPA	Nucleus
CEBPG	Nucleus
CENPF	Nucleus
CENPK	Nucleus
CENPV	Nucleus
CENPW	Nucleus
CHD5	Nucleus
CHD7	Nucleus
CIZ1	Nucleus
CLK1	Nucleus
CMC1	Nucleus
CPB2	Nucleus
CPN1	Nucleus
CPSF3L	Nucleus
CPSF4	Nucleus
CRCP	Nucleus
CRNKL1	Nucleus
CSNK1D	Nucleus
CST6	Nucleus
CSTF1	Nucleus
CTDSPL2	Nucleus
DACH1	Nucleus
DAXX	Nucleus
DCLRE1A	Nucleus
DCP1B	Nucleus
DDX3X	Nucleus
DDX41	Nucleus
DGCR14	Nucleus
DISP2	Nucleus
DNMT3B	Nucleus
DPF3	Nucleus
EAPP	Nucleus
EFCAB6	Nucleus
EIF3L	Nucleus
ELK4	Nucleus
ELOVL3	Nucleus
EN2	Nucleus
ERCC3	Nucleus
ERI2	Nucleus
ETFB	Nucleus
FAM189B	Nucleus
FAM193A	Nucleus
FANCD2	Nucleus
FANCI	Nucleus
FBXO25	Nucleus
FDX1	Nucleus
FDX1L	Nucleus
FILIP1	Nucleus
FLYWCH1	Nucleus
FOS	Nucleus
GATA3	Nucleus
GATA6	Nucleus
GGNBP2	Nucleus
GLYR1	Nucleus
GPATCH11	Nucleus
GPBP1	Nucleus
GTPBP4	Nucleus
H2AFX	Nucleus
HBP1	Nucleus
HIRA	Nucleus
HIST1H1D	Nucleus
HIST2H2AB	Nucleus
HIST3H3	Nucleus
HK1	Nucleus
HLA-B	Nucleus
HMGN1	Nucleus
HMGN2	Nucleus
HMGN3	Nucleus
HNRNPCL1	Nucleus
HOXC10	Nucleus
HSPA1A	Nucleus
IGFBP5	Nucleus
IKZF2	Nucleus
IKZF5	Nucleus
INO80D	Nucleus
INTS9	Nucleus
IRX2	Nucleus
ITGB3BP	Nucleus
ITPRIP	Nucleus
ITSN2	Nucleus
JRKL	Nucleus
KCTD18	Nucleus
KDM1B	Nucleus
KIAA0101	Nucleus
KIAA1958	Nucleus
KIF2A	Nucleus
KNOP1	Nucleus
KRT31	Nucleus
KRT32	Nucleus
KRT72	Nucleus
KRT73	Nucleus
KRT85	Nucleus
LBP	Nucleus
LEF1	Nucleus
LHX2	Nucleus
LINS	Nucleus
LMNB2	Nucleus
LMO4	Nucleus
MAD2L2	Nucleus
MAFF	Nucleus
MAFK	Nucleus
MAP4K4	Nucleus
MAP7D3	Nucleus
MARK1	Nucleus
MAU2	Nucleus
MED20	Nucleus
MED21	Nucleus
MED28	Nucleus
MED29	Nucleus
MED4	Nucleus
MED6	Nucleus
MED9	Nucleus
MICB	Nucleus
MINK1	Nucleus
MLLT10	Nucleus
MPND	Nucleus
MRGBP	Nucleus
MRTO4	Nucleus
MTA2	Nucleus
MTHFSD	Nucleus
MUCL1	Nucleus
MYC	Nucleus
MYPOP	Nucleus
NAIF1	Nucleus
NEURL1B	Nucleus
NKAP	Nucleus
NLE1	Nucleus
NOL12	Nucleus
NOVA2	Nucleus
NPAT	Nucleus
NR2C2	Nucleus
NR2F1	Nucleus
NR2F2	Nucleus
NR2F6	Nucleus
NR4A1	Nucleus
NRDE2	Nucleus
NUDT16L1	Nucleus
NUMA1	Nucleus
NUP160	Nucleus
NUP35	Nucleus
NUP54	Nucleus
NUP85	Nucleus
ORM2	Nucleus
OVOL2	Nucleus
PAXIP1	Nucleus
PBRM1	Nucleus
PHF13	Nucleus
PHF14	Nucleus
PIBF1	Nucleus
PMAIP1	Nucleus
PNO1	Nucleus
POLE	Nucleus
POLR1B	Nucleus
POLR2B	Nucleus
POLR2C	Nucleus
POLR2D	Nucleus
POLR2G	Nucleus
POLR2K	Nucleus
PPIE	Nucleus
PRDM16	Nucleus
PRR12	Nucleus
PRR14	Nucleus
PTBP1	Nucleus
PTBP2	Nucleus
PWP1	Nucleus
RAB6C	Nucleus
RAD51B	Nucleus
RALYL	Nucleus
RBM18	Nucleus
RBM3	Nucleus
RBM48	Nucleus
RBM4B	Nucleus
RBMS1	Nucleus
REV3L	Nucleus
REXO1	Nucleus
RFC4	Nucleus
RFX5	Nucleus
RGPD8	Nucleus
RHOC	Nucleus
RING1	Nucleus
RLF	Nucleus
RLIM	Nucleus
RNF111	Nucleus
RNF219	Nucleus
RNF6	Nucleus
RPP25	Nucleus
RPS19BP1	Nucleus
RPS20	Nucleus
RPS21	Nucleus
RQCD1	Nucleus
RRP9	Nucleus
SAP30L	Nucleus
SCAI	Nucleus
SCAPER	Nucleus
SENP1	Nucleus
SETD5	Nucleus
SETD8	Nucleus
SETDB2	Nucleus
SF3B5	Nucleus
SFMBT2	Nucleus
SHROOM3	Nucleus
SMARCA4	Nucleus
SMARCC1	Nucleus
SNRPB2	Nucleus
SNRPD3	Nucleus
SOCS7	Nucleus
SPOPL	Nucleus
SRD5A3	Nucleus
SSRP1	Nucleus
ST5	Nucleus
STK35	Nucleus
STYK1	Nucleus
SUDS3	Nucleus
SUMO4	Nucleus
SUV39H1	Nucleus
SUV420H2	Nucleus
SUZ12	Nucleus
SYCP1	Nucleus
TADA2A	Nucleus
TBP	Nucleus
TBX3	Nucleus
TCEB3	Nucleus
TCF7L2	Nucleus
TCHH	Nucleus
TEAD1	Nucleus
TENM1	Nucleus
TERF2	Nucleus
TFDP2	Nucleus
THOC7	Nucleus
TIA1	Nucleus
TINF2	Nucleus
TMA16	Nucleus
TMEM194B	Nucleus
TOMM40L	Nucleus
TPST2	Nucleus
TRAIP	Nucleus
TRIM35	Nucleus
TRIM39	Nucleus
TRIM41	Nucleus
TRO	Nucleus
TRUB1	Nucleus
TSR1	Nucleus
TWISTNB	Nucleus
UBTF	Nucleus
USB1	Nucleus
USP22	Nucleus
UTY	Nucleus
WBSCR22	Nucleus
WDR87	Nucleus
WDR89	Nucleus
VEZF1	Nucleus
WIBG	Nucleus
VPS72	Nucleus
WTAP	Nucleus
XAB2	Nucleus
XRN2	Nucleus
YEATS4	Nucleus
YTHDC1	Nucleus
YTHDF1	Nucleus
ZBTB2	Nucleus
ZBTB34	Nucleus
ZBTB44	Nucleus
ZBTB7A	Nucleus
ZC3H3	Nucleus
ZDBF2	Nucleus
ZGPAT	Nucleus
ZIC2	Nucleus
ZIC5	Nucleus
ZMYM1	Nucleus
ZMYM3	Nucleus
ZMYM4	Nucleus
ZNF17	Nucleus
ZNF200	Nucleus
ZNF212	Nucleus
ZNF264	Nucleus
ZNF273	Nucleus
ZNF274	Nucleus
ZNF296	Nucleus
ZNF32	Nucleus
ZNF43	Nucleus
ZNF433	Nucleus
ZNF444	Nucleus
ZNF445	Nucleus
ZNF446	Nucleus
ZNF451	Nucleus
ZNF460	Nucleus
ZNF548	Nucleus
ZNF552	Nucleus
ZNF557	Nucleus
ZNF584	Nucleus
ZNF597	Nucleus
ZNF600	Nucleus
ZNF614	Nucleus
ZNF623	Nucleus
ZNF658	Nucleus
ZNF664	Nucleus
ZNF669	Nucleus
ZNF691	Nucleus
ZNF711	Nucleus
ZNF740	Nucleus
ZNF75A	Nucleus
ZNF778	Nucleus
ZNF785	Nucleus
ZNF808	Nucleus
ZNF845	Nucleus
ZNF865	Nucleus
ZNF91	Nucleus
ZNHIT1	Nucleus
ZNRD1	Nucleus
ZSCAN29	Nucleus
ABCA12	Secretory
ABCA3	Secretory
ABCA5	Secretory
ABCB6	Secretory
ABCB9	Secretory
ABCG2	Secretory
ABHD17B	Secretory
ACKR3	Secretory
ACP2	Secretory
ACPP	Secretory
ACVR1B	Secretory
AGTRAP	Secretory
ANKRD27	Secretory
APOD	Secretory
ARL1	Secretory
ASPM	Secretory
ATP2C2	Secretory
ATP6V0C	Secretory
ATP8A1	Secretory
B3GALNT1	Secretory
B3GNT3	Secretory
B3GNT9	Secretory
B4GALNT1	Secretory
BACE1	Secretory
BAMBI	Secretory
BLOC1S1	Secretory
BSPRY	Secretory
C16orf45	Secretory
C16orf59	Secretory
C2CD3	Secretory
CASD1	Secretory
CCDC126	Secretory
CCDC138	Secretory
CCDC64	Secretory
CCDC64B	Secretory
CD320	Secretory
CHST10	Secretory
CHST15	Secretory
CLDN4	Secretory
CLSTN1	Secretory
CLU	Secretory
CPE	Secretory
CREG2	Secretory
CSGALNACT1	Secretory
CSGALNACT2	Secretory
CST3	Secretory
CXCL12	Secretory
CYB561	Secretory
DESI2	Secretory
DIRC2	Secretory
DLL1	Secretory
DSE	Secretory
ENPP4	Secretory
ENPP5	Secretory
EPDR1	Secretory
ERMAP	Secretory
ERVMER34-1	Secretory
EXTL2	Secretory
F3	Secretory
F5	Secretory
FAM174B	Secretory
FAM198B	Secretory
FAM20C	Secretory
FAM219A	Secretory
FBXO34	Secretory
FLT1	Secretory
FRK	Secretory
FUT1	Secretory
FUT9	Secretory
GALNT14	Secretory
GALNT16	Secretory
GALNT3	Secretory
GALNT6	Secretory
GJB3	Secretory
GLB1L2	Secretory
GM2A	Secretory
GPRC5C	Secretory
GYLTL1B	Secretory
HGFAC	Secretory
HGSNAT	Secretory
HIAT1	Secretory
HIATL1	Secretory
HS6ST1	Secretory
INHBB	Secretory
KALRN	Secretory
KCNK1	Secretory
KCNK6	Secretory
KDELR3	Secretory
KIAA0319	Secretory
KIAA1324	Secretory
KIAA1324L	Secretory
KIAA1407	Secretory
KIAA2013	Secretory
KXD1	Secretory
LAMTOR2	Secretory
LAMTOR4	Secretory
LARGE	Secretory
LGR4	Secretory
LYSMD4	Secretory
MAGEH1	Secretory
MAN1A1	Secretory
MAN1C1	Secretory
MANEAL	Secretory
MAP3K12	Secretory
MATN2	Secretory
MCOLN2	Secretory
MCOLN3	Secretory
MFGE8	Secretory
MFSD11	Secretory
MFSD5	Secretory
MGAT4A	Secretory
MRC2	Secretory
MYO5B	Secretory
NAALADL2	Secretory
NDST2	Secretory
NIPAL1	Secretory
NRSN2	Secretory
PAQR3	Secretory
PARM1	Secretory
PLXDC2	Secretory
PPAPDC1B	Secretory
PRG4	Secretory
PRSS8	Secretory
PSAP	Secretory
RAB11B	Secretory
RAB11FIP1	Secretory
RAB11FIP2	Secretory
RAB17	Secretory
RAB19	Secretory
RAB25	Secretory
RAB39B	Secretory
RAB6B	Secretory
RAB9B	Secretory
RFNG	Secretory
RNF11	Secretory
RNF167	Secretory
RNFT1	Secretory
RNFT2	Secretory
RTN1	Secretory
RUNDC1	Secretory
RUNDC3B	Secretory
RUSC1	Secretory
SCAMP5	Secretory
SEMA3E	Secretory
SEMA3F	Secretory
SERINC1	Secretory
SGSM3	Secretory
SHISA5	Secretory
SHISA9	Secretory
SIDT1	Secretory
SIGIRR	Secretory
SLC12A8	Secretory
SLC17A5	Secretory
SLC22A17	Secretory
SLC29A3	Secretory
SLC2A10	Secretory
SLC2A4	Secretory
SLC2A8	Secretory
